epoch,disc_loss,gen_loss,val_disc_loss,val_gen_loss
45,1.7000147104263306,8.511399269104004,1.6063628196716309,10.418336868286133
46,0.4169042706489563,10.110078811645508,1.5522851943969727,10.69773006439209
47,0.13995042443275452,11.371525764465332,1.448149561882019,9.64874267578125
48,0.10475462675094604,11.951882362365723,1.4430370330810547,9.994607925415039
49,0.11050814390182495,12.309828758239746,1.5528767108917236,9.567770957946777
50,0.3853762745857239,9.717061996459961,1.569886565208435,10.055675506591797
51,0.22682765126228333,10.071721076965332,1.3557367324829102,10.004648208618164
52,1.0694580078125,8.192606925964355,1.4916242361068726,9.989006996154785
53,0.3810851573944092,10.46364974975586,1.5817596912384033,9.447568893432617
54,1.166117548942566,8.529873847961426,1.7493183612823486,9.852117538452148
55,0.5140470266342163,8.584005355834961,1.3956992626190186,9.700884819030762
56,0.6871097683906555,9.342823028564453,1.6770442724227905,9.750602722167969
57,0.49763134121894836,9.687307357788086,1.6477701663970947,9.583922386169434
58,1.3398194313049316,8.759981155395508,2.1381311416625977,10.895258903503418
59,0.23658303916454315,10.618904113769531,1.5390628576278687,10.747920036315918
60,0.715589165687561,8.34819221496582,1.6461162567138672,9.404923439025879
61,0.18730032444000244,12.182618141174316,1.553952693939209,9.976412773132324
62,0.21694669127464294,10.302956581115723,1.4213240146636963,9.513819694519043
63,0.34539833664894104,9.373347282409668,1.4370983839035034,9.29998779296875
64,0.6462343335151672,8.534198760986328,1.8016771078109741,9.965400695800781
65,1.3299139738082886,10.171536445617676,1.6420483589172363,9.309316635131836
66,0.2774809002876282,10.846476554870605,1.6534314155578613,9.666847229003906
67,0.6405597925186157,9.023913383483887,1.5179288387298584,9.408846855163574
68,0.24786438047885895,10.59233570098877,1.4738811254501343,9.5885009765625
69,0.07150287926197052,11.936272621154785,1.5023634433746338,9.584059715270996
70,0.24168580770492554,10.26826286315918,1.482600212097168,9.425535202026367
71,0.1994229257106781,9.70315933227539,1.9199756383895874,9.181462287902832
72,0.05422830954194069,11.562965393066406,1.5712920427322388,9.771745681762695
73,0.09855502843856812,11.566627502441406,1.421926736831665,9.57149887084961
74,1.0424989461898804,11.969345092773438,1.4524909257888794,10.117332458496094
75,0.878923773765564,11.664580345153809,1.438608169555664,10.64957332611084
76,0.1439061462879181,11.480512619018555,1.582969069480896,9.743518829345703
77,0.8318225145339966,9.315267562866211,1.765912413597107,9.644232749938965
78,0.34042274951934814,11.275826454162598,1.5337151288986206,9.949881553649902
79,0.929278552532196,8.037384033203125,1.7121614217758179,9.776093482971191
80,0.22184985876083374,9.408977508544922,1.3259201049804688,9.71392822265625
81,0.831577479839325,8.060163497924805,1.5505750179290771,9.475520133972168
82,0.1549995094537735,11.150090217590332,1.4650596380233765,10.0018310546875
83,0.9517914652824402,11.790254592895508,1.6277297735214233,9.373023986816406
84,0.10804328322410583,10.365812301635742,1.507978916168213,9.914920806884766
85,0.18022629618644714,10.130401611328125,1.3932883739471436,9.994647979736328
86,0.5427777767181396,8.825477600097656,1.7111340761184692,9.65875244140625
87,0.15457361936569214,10.751440048217773,1.4255423545837402,9.80931282043457
88,0.30495432019233704,9.019804954528809,1.3954660892486572,9.764309883117676
89,0.32012444734573364,10.106550216674805,1.4841523170471191,9.34541130065918
90,0.19078367948532104,9.700084686279297,1.3437228202819824,9.86696720123291
91,0.8829218745231628,7.659766674041748,1.4461920261383057,9.480648040771484
92,0.28512710332870483,10.437583923339844,1.4833592176437378,9.863637924194336
93,0.23552462458610535,9.150188446044922,1.4776198863983154,9.417929649353027
94,0.49785760045051575,10.43593692779541,1.4549401998519897,9.588981628417969
95,0.2857428789138794,10.422840118408203,1.8421465158462524,9.221753120422363
96,0.16974179446697235,10.327037811279297,1.3501145839691162,9.464679718017578
97,0.1864222288131714,10.51003360748291,1.3588201999664307,9.622998237609863
98,0.2065386325120926,9.298125267028809,1.5255458354949951,9.88499641418457
99,0.3119814991950989,8.563549041748047,1.3313095569610596,9.656394958496094
100,0.2029484361410141,9.370501518249512,1.4055368900299072,9.422540664672852
101,0.21879464387893677,10.024080276489258,1.5002533197402954,9.441189765930176
102,0.17787401378154755,10.657337188720703,1.386531114578247,9.921358108520508
103,1.0443055629730225,12.472945213317871,1.4568729400634766,9.534021377563477
104,0.10600264370441437,11.775578498840332,1.3729523420333862,10.206159591674805
105,0.2613251507282257,9.602317810058594,1.6087493896484375,9.311155319213867
106,0.8443582653999329,8.281864166259766,1.936110258102417,9.637709617614746
107,0.1567613184452057,10.322589874267578,1.3859608173370361,9.51921272277832
108,0.21800974011421204,9.09019947052002,1.447712779045105,9.765466690063477
109,4.964479923248291,14.142849922180176,3.331885814666748,10.608102798461914
110,0.2616157531738281,9.69951057434082,1.353109359741211,9.677339553833008
111,0.16199670732021332,9.420858383178711,1.5294071435928345,9.319437026977539
112,0.29377931356430054,8.435446739196777,1.4255133867263794,9.334188461303711
113,1.2181663513183594,13.133537292480469,1.6512854099273682,9.970762252807617
114,0.5667495131492615,10.758194923400879,1.3951501846313477,9.227757453918457
115,0.3214106559753418,8.865318298339844,1.3815745115280151,9.837313652038574
116,0.39369332790374756,8.749855995178223,1.372962236404419,9.797420501708984
117,1.652550458908081,7.595706939697266,1.5825283527374268,9.621397018432617
118,0.4008365869522095,8.898101806640625,1.3862178325653076,9.315269470214844
119,1.9595903158187866,7.484055519104004,1.553998589515686,9.694992065429688
120,0.1612844616174698,9.41292667388916,1.426642894744873,9.246159553527832
121,0.08813202381134033,12.474224090576172,1.4490878582000732,9.53614330291748
122,0.1829034686088562,9.147148132324219,1.4246563911437988,9.192489624023438
123,0.3166691064834595,8.601855278015137,1.415085792541504,9.221802711486816
124,0.21557089686393738,9.44023323059082,1.4204137325286865,9.424688339233398
125,0.138505220413208,10.975040435791016,1.509906530380249,9.349569320678711
126,0.8337999582290649,9.265769004821777,1.7312910556793213,9.431017875671387
127,0.4700510501861572,9.778470039367676,1.371110439300537,9.598649978637695
128,0.06434471160173416,10.773517608642578,1.3419005870819092,9.009856224060059
129,0.3705102205276489,8.364901542663574,1.5947816371917725,9.267388343811035
130,0.4914449453353882,9.545953750610352,1.4529619216918945,9.80357551574707
131,0.320349782705307,11.170174598693848,1.3063130378723145,9.292691230773926
132,0.7955498695373535,10.232686996459961,1.5174129009246826,9.539602279663086
133,0.26402097940444946,8.966273307800293,1.3350903987884521,9.43419075012207
134,0.1710710972547531,9.351924896240234,1.4232933521270752,9.426860809326172
135,0.23368093371391296,9.070355415344238,1.4777363538742065,9.242636680603027
136,0.29936039447784424,8.52527904510498,1.5144821405410767,8.743757247924805
137,0.26247167587280273,9.250175476074219,1.4496550559997559,9.117244720458984
138,0.11684644222259521,10.488629341125488,1.3613612651824951,9.048593521118164
139,0.48356208205223083,10.039898872375488,1.3764088153839111,9.146991729736328
140,1.6925468444824219,10.903523445129395,1.6989611387252808,9.786870002746582
141,0.5970547795295715,10.702707290649414,1.5411384105682373,9.351325988769531
142,0.7022285461425781,7.707096099853516,1.8190572261810303,8.655180931091309
143,1.0716253519058228,7.146481513977051,1.489184021949768,9.282387733459473
144,0.9856103658676147,11.443893432617188,1.4180078506469727,9.059690475463867
145,0.8410677313804626,10.600089073181152,6.541606903076172,15.018888473510742
146,0.37110424041748047,8.985535621643066,1.5457708835601807,9.412073135375977
147,0.6884274482727051,8.217252731323242,1.5758020877838135,9.692192077636719
148,1.0147191286087036,7.545377254486084,3.800412654876709,10.270986557006836
149,0.5201624631881714,9.09837532043457,1.3977012634277344,9.765423774719238
150,0.27402669191360474,9.089049339294434,1.3907654285430908,9.520983695983887
151,0.11847133934497833,10.287524223327637,1.324097990989685,9.932902336120605
152,0.08251681178808212,10.10196304321289,1.4111104011535645,9.072799682617188
153,0.14004163444042206,11.030590057373047,1.3451755046844482,9.127711296081543
154,0.12857700884342194,11.836830139160156,1.3436055183410645,9.221973419189453
155,0.40909063816070557,10.402017593383789,1.6608469486236572,9.519556999206543
156,0.15719130635261536,10.32050609588623,1.3854937553405762,9.93875503540039
157,0.2827846109867096,8.85269546508789,1.373185634613037,9.421576499938965
158,0.16635513305664062,11.099003791809082,1.4060399532318115,9.348931312561035
159,0.21265809237957,8.745904922485352,1.4641927480697632,9.209355354309082
160,0.09821459650993347,10.382509231567383,1.3807321786880493,10.054040908813477
161,0.3178849220275879,9.635640144348145,1.5965157747268677,9.142682075500488
162,0.2142053246498108,9.12292194366455,1.3695306777954102,9.29666519165039
163,0.693051278591156,8.072847366333008,1.8844072818756104,9.074256896972656
164,0.13634037971496582,12.170869827270508,1.3530645370483398,9.508499145507812
165,0.8446125984191895,10.609289169311523,1.898334264755249,9.397409439086914
166,0.23285208642482758,8.588332176208496,1.4483999013900757,9.372413635253906
167,0.4140164852142334,9.238475799560547,1.5340207815170288,9.126757621765137
168,0.19794726371765137,9.388861656188965,1.3959906101226807,9.71126937866211
169,0.12898997962474823,10.94809341430664,1.3717118501663208,9.839720726013184
170,0.15595406293869019,9.108095169067383,1.424928069114685,9.544333457946777
171,0.11059510707855225,10.253724098205566,1.3590917587280273,9.361421585083008
172,1.7836025953292847,6.834043979644775,1.4477190971374512,9.312881469726562
173,1.1768665313720703,11.073410987854004,1.5606491565704346,9.546936988830566
174,0.2466229796409607,9.263622283935547,1.4441888332366943,9.401615142822266
175,0.7311309576034546,7.831206321716309,1.470773458480835,9.544851303100586
176,0.3387542963027954,11.547070503234863,1.3220465183258057,9.42140007019043
177,0.3647441267967224,10.723831176757812,1.8432114124298096,10.4218111038208
178,0.2422887086868286,9.427749633789062,1.3293430805206299,9.65031623840332
179,0.15032486617565155,11.215255737304688,1.4023727178573608,9.491005897521973
180,0.4948083162307739,10.889430046081543,1.552891492843628,10.090398788452148
181,0.09528376907110214,10.230520248413086,1.338331937789917,9.423443794250488
182,0.37596818804740906,10.30451774597168,1.3988597393035889,9.110713005065918
183,0.600737452507019,10.779153823852539,2.139324426651001,9.126237869262695
184,0.25877779722213745,8.574139595031738,1.4941908121109009,8.910789489746094
185,1.8428419828414917,11.174297332763672,2.354797840118408,11.01871109008789
186,1.6904174089431763,7.1679816246032715,1.6442549228668213,9.661092758178711
187,0.3325098752975464,10.276941299438477,1.4938552379608154,8.83752155303955
188,0.7640542984008789,12.199117660522461,1.404998779296875,9.119865417480469
189,0.3146026134490967,9.254537582397461,1.400707483291626,8.989623069763184
190,0.3155433237552643,8.318544387817383,1.3871891498565674,9.454012870788574
191,0.17854414880275726,9.110711097717285,1.358241319656372,9.477458000183105
192,0.2590755224227905,9.344260215759277,1.3304030895233154,9.197413444519043
193,0.1403549760580063,10.06382942199707,1.3410656452178955,9.206772804260254
194,0.30668196082115173,8.242687225341797,1.3857101202011108,8.946708679199219
195,1.4706296920776367,10.210259437561035,1.8864965438842773,9.573249816894531
196,0.2286437600851059,8.902483940124512,1.445620059967041,9.165499687194824
197,0.1894020438194275,10.546488761901855,1.4198617935180664,8.914108276367188
198,1.0022093057632446,7.465124607086182,1.5026450157165527,9.026845932006836
199,0.3896472454071045,7.89918327331543,1.4320826530456543,9.097768783569336
